,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SAA2 (6289),17.529418347760068,1.4174880910479972,0.2889622004365375,4.905444687597847,9.321590735981411e-07,4.1463193104404906e-06
EDAR (10913),0.8929207552755858,1.4164429916672179,0.3803901048986072,3.7236588792044683,0.00019635619480665232,0.000554823275664468
CEL (1056),1.7867256503431899,1.4117950753754043,0.20914242278260475,6.750400308993787,1.4743779628139628e-11,1.5062925603239993e-10
HLA-G (3135),0.7090930932316446,1.4116017523432374,0.44411195902428063,3.178481740155216,0.0014804854295315348,0.0034913399000910403
CREB3L3 (84699),0.6304992670641499,1.409203272475619,0.5051536059427532,2.789653000389188,0.005276455912351496,0.011052092878329655
WNT7A (7476),1.8503237269562551,1.405229756946215,0.30024696232424947,4.680246374744827,2.8653037647869275e-06,1.1713861137993029e-05
NKAIN2 (154215),0.8237260838576362,1.4039466029669572,0.44151991636064886,3.179803562519623,0.00147374918920574,0.0034778715896166593
SLC6A14 (11254),1.7558091256602444,1.402659725587327,0.4394661491788117,3.1917355368743254,0.0014142075369845976,0.00335443388700349
DLK2 (65989),3.8849275151356224,1.4007647028868706,0.16595882320762415,8.440435258657098,3.161581305394431e-17,8.718942665724332e-16
ARL14 (80117),3.528585280589069,1.3965776301008006,0.21284262895161868,6.561550366953309,5.3251182040737845e-11,4.90333898183523e-10
SLC39A5 (283375),1.3515685241129445,1.395237001932825,0.559777491216984,2.4924850031027703,0.012685268740424305,0.024449269644705802
TCEAL2 (140597),1.6960911230050175,1.3944143494183394,0.43070291756761286,3.2375317011857496,0.0012056854331942122,0.0029021873826345335
ABCA4 (24),0.8765668915036363,1.3933662271298595,0.32418778906413526,4.298021930906857,1.7232911596571037e-05,6.0449403295137035e-05
FGF18 (8817),1.684363116922599,1.3894526902126283,0.35045115393432563,3.964754216426438,7.347161015375786e-05,0.0002261680262573401
CYP2W1 (54905),0.5992909166466036,1.3870873550843077,0.4806885881265312,2.885625723902532,0.003906364033024885,0.008407963219088514
PADI3 (51702),2.6782488147263743,1.3860765151809924,0.29520069523996817,4.695370090691192,2.661244556444582e-06,1.093920708938524e-05
FEZF1 (389549),0.9254355921663423,1.3845256134802868,0.3832079201012942,3.6129879912563188,0.00030268872718856003,0.0008204238472146597
STX19 (415117),0.5376713172841706,1.3823348823982107,0.24813582260670944,5.570879963547969,2.534559137742707e-08,1.484204689724221e-07
LYZ (4069),38.6943321334015,1.3821949387998613,0.3115354090093243,4.436718584238019,9.134057935295327e-06,3.377651637156827e-05
ITGB6 (3694),7.758710534509581,1.3803248987319763,0.21841095070256653,6.319852069192775,2.6181380959269256e-10,2.1745168042250817e-09
NKX1-2 (390010),0.7302159372817079,1.3752405730468378,0.34756121897393116,3.9568297553645873,7.595101882385902e-05,0.00023261936287921384
CLCA2 (9635),2.903287556052237,1.374086906404231,0.4077164208008398,3.370202514054349,0.0007511295972106657,0.0018854788169472825
PPL (5493),14.37384232904788,1.3728996820537875,0.15042678106649576,9.126697203251998,7.062090054605994e-20,3.0088320978596997e-18
TMEM61 (199964),0.419180766932411,1.3716830852148416,0.3429544891460411,3.999606736830713,6.34478274949601e-05,0.00019794014498922445
CLDN4 (1364),108.73682402597723,1.3657053599596207,0.174189767544219,7.840330572878967,4.493618646660007e-15,8.534627029632332e-14
IRF6 (3664),14.608806204174336,1.364989608595654,0.19080314143196192,7.153915802179771,8.43368072525444e-13,1.1042237786786627e-11
IL20RA (53832),2.1791104304633384,1.364467132390669,0.2363557417239433,5.772938378557891,7.790093672794477e-09,4.957732606295202e-08
CYP24A1 (1591),11.8535844942021,1.36149030476965,0.25859855974089985,5.264879688942512,1.4028119344020882e-07,7.272016112216621e-07
FOXJ1 (2302),1.9002453359022633,1.3588958424773923,0.31080286164609383,4.372211488917193,1.2299429396629084e-05,4.4449382166084566e-05
TMPRSS2 (7113),4.22836999913594,1.358800309524353,0.26797478535554065,5.070627476094583,3.965062233954917e-07,1.8878055287244127e-06
CDC42BPG (55561),4.290208751726511,1.3533293711086707,0.13899600016483252,9.73646270039271,2.1076337971710283e-22,1.3132307975732841e-20
RNF223 (401934),1.0442717052475767,1.3518376952286735,0.21977619281166644,6.1509742157882785,7.700843923462968e-10,5.916155003796481e-09
CALHM3 (119395),0.35670745092181005,1.3515018642111907,0.4283698790987871,3.1549880842567792,0.0016050466048491826,0.003752885594607315
CCK (885),1.268309059589398,1.3511463560999935,0.4021485151322086,3.3598193335509303,0.0007799345768972672,0.0019500219936889008
SLC18A2 (6571),0.652389607725047,1.3510226000246115,0.4482614941727185,3.013916246627359,0.002578989910445532,0.005780633719360638
PADI1 (29943),4.079482250637532,1.3495266859870394,0.2279871330746062,5.919310742617314,3.2329362505758176e-09,2.2158263936555297e-08
KEL (3792),0.44946188127023734,1.3495016723233957,0.5828669369278199,2.31528259166039,0.020597471822577502,0.037698658517486563
CSF3 (1440),1.874725565496962,1.3462665946074852,0.5398112670856818,2.4939579380691184,0.0126327513304492,0.024362942497333152
ELF3 (1999),77.18328599612282,1.3417048037825243,0.18778957489665188,7.144724644703617,9.017647033682069e-13,1.1748279986691251e-11
CGA (1081),2.9095733873848117,1.3406525734341614,0.5347436597088503,2.5070939114343145,0.012172836525518517,0.02354799300383776
EXPH5 (23086),1.1201501787771713,1.3391126337229717,0.14774691234863951,9.063557487841488,1.2626382308883884e-19,5.1432116464404525e-18
FUT1 (2523),2.4243174198995487,1.3381514014827065,0.14412724710939046,9.284513707994916,1.6244727259777507e-20,7.831250168903139e-19
PLA2G10 (8399),0.7728291901593729,1.3350934242127208,0.26376199931151567,5.061735305683329,4.1545756425908006e-07,1.9720786037278344e-06
SYT8 (90019),4.785030981129662,1.3309132620010864,0.27731884563642806,4.799216796632519,1.592872986994988e-06,6.793844633925594e-06
STEAP4 (79689),3.893048193088997,1.3295179541773434,0.331833837594105,4.006577399751478,6.160494370432817e-05,0.00019268657391964867
LYPD5 (284348),0.9445201840019151,1.3269197051161434,0.19147050849557415,6.930151883661056,4.20389026492468e-12,4.774504764861142e-11
DUOXA1 (90527),1.3976377737533174,1.3258714272840755,0.3748918483626467,3.5366771325513358,0.0004051946831374931,0.0010744304432261465
SV2B (9899),0.7091107643466548,1.3228132208164194,0.4573423297588916,2.8923918359225556,0.003823208004826984,0.008248125220759898
ST14 (6768),36.590143714954834,1.3215903158215272,0.20166160815647424,6.553504794011523,5.620212797558452e-11,5.168364847083937e-10
AZGP1 (563),17.262322759669974,1.3188260545520838,0.2630750057378592,5.013118030172073,5.355502247167018e-07,2.488349473401679e-06
GCOM1 (145781),0.6781637738077675,1.3178933790711562,0.18788957645656806,7.01419101541163,2.312832403263294e-12,2.7454435244760967e-11
ERVMER34-1 (100288413),1.9474823035889084,1.3173377161026454,0.1901455522022888,6.928049070015473,4.266837572900382e-12,4.839023561093642e-11
MEF2B (4207),6.7500506027244835,1.3156300058598545,0.1554742587329749,8.462043920205675,2.6273152832039923e-17,7.317490834704547e-16
FOXG1 (2290),2.2749106548377815,1.3133631830224968,0.2923676025340677,4.492163877389457,7.050313756481907e-06,2.6627011513459698e-05
EHF (26298),23.486521991445453,1.3101489403698756,0.21300837038628798,6.150692284974234,7.714546601403861e-10,5.923629450780832e-09
S100P (6286),298.16091652173776,1.3095461023584594,0.21368118783778844,6.128504411687254,8.870896980178274e-10,6.713433509146919e-09
HBG2 (3048),7.273919636025098,1.30952417323351,0.39622513710486224,3.3050002400199565,0.0009497631864440446,0.0023339153345446487
ENTPD3 (956),0.915036722249458,1.3091789322184983,0.2735059953109699,4.7866553372257625,1.6958369380054167e-06,7.190202660225226e-06
LYPD3 (27076),11.159894684926082,1.3069611924339977,0.18452695934066776,7.082765559590281,1.413056205921873e-12,1.7678903198533655e-11
EPS8L3 (79574),7.086030000255768,1.3053404109104565,0.4227064826092416,3.0880539206613955,0.002014719115702107,0.004612137003832455
CLRN3 (119467),2.7108561413930827,1.303536619118602,0.5454210999674063,2.3899636797998824,0.016850039049559732,0.031543048993855786
ABO (28),2.8388936881571176,1.3011185064209057,0.25615859932146195,5.079347364747606,3.787336678571954e-07,1.8091992545760087e-06
B3GNT3 (10331),8.020983177730006,1.3004214295598246,0.21230501390138543,6.125250674314567,9.054094658281134e-10,6.8422218692782264e-09
UNC93A (54346),0.44780239317355736,1.2933447347435183,0.565629961004204,2.2865562716079415,0.022221736079818,0.04037149332283634
FAM83B (222584),1.438773261641911,1.293140253897776,0.1904811839599157,6.788808358992039,1.1306350742295169e-11,1.1834881348043892e-10
SOX15 (6665),5.626653775458286,1.2929566962811723,0.2027252315757616,6.377877515448659,1.7955902461596938e-10,1.5209932638614406e-09
LEMD1 (93273),2.415838645660146,1.2928264338413757,0.2428977897983905,5.322512135307797,1.0234395443955807e-07,5.419382256584459e-07
OVOL1 (5017),2.485788621080471,1.2921795248669157,0.2038518136656043,6.338817897330996,2.3153470055416673e-10,1.939379925364444e-09
HTR3A (3359),0.4611737658558739,1.2920776945902557,0.5426629241909351,2.3809949731071733,0.017265947565550097,0.032195457466682245
CNTNAP2 (26047),3.3477720551733405,1.2911715474253656,0.2690191522004564,4.799552510905485,1.5902053903808998e-06,6.784302509868607e-06
KCNMB2 (10242),0.9145256707194439,1.2896507070709582,0.4484661683868804,2.875692299621605,0.004031424958351417,0.008654689233753472
OLFM4 (10562),1.431918210830935,1.2895166880417845,0.5876718847485121,2.1942800421592734,0.028215283329160207,0.049891836949061304
CBLC (23624),6.253540302155865,1.2894861379490696,0.21924435675415357,5.881502069378306,4.06559863951589e-09,2.7272381682267443e-08
TMEM125 (128218),5.9634282468396105,1.288464932715828,0.2082034583268945,6.188489581632429,6.074342169185362e-10,4.752155332756231e-09
ASCL2 (430),1.8474428835732386,1.286150819096168,0.3960903792522709,3.2471145134202195,0.0011658147275719697,0.0028143803009869116
RHOV (171177),10.577275317608661,1.2855766083903162,0.17365137367826752,7.403204369532759,1.3293691593981889e-13,1.9751289976796906e-12
SDR16C5 (195814),1.9986496923254589,1.2827797525947278,0.2571842181499828,4.987785649610295,6.107527711275113e-07,2.809427103604928e-06
MACC1 (346389),4.528385219659474,1.2811329236677325,0.1854004331842726,6.910085924094864,4.843602381672431e-12,5.430622186677397e-11
RAB25 (57111),46.44566314894331,1.2793239340996274,0.24981366925924905,5.12111261922975,3.037381707215299e-07,1.4769057752172107e-06
VWA5B2 (90113),1.060005247991674,1.2792910731535885,0.3077803209625795,4.156507047470156,3.2315020818876115e-05,0.00010733543788216668
PNMT (5409),0.7170766769690624,1.2788489785566044,0.4025079104303505,3.1772021006724906,0.0014870337152675024,0.0035060723134126394
RASSF6 (166824),3.5667447440795996,1.2769085065429706,0.21260746256493823,6.005943964233877,1.9022188590380923e-09,1.3574729784461969e-08
SLC47A2 (146802),0.6391242807456161,1.2749837933078272,0.3739979860636048,3.409065933020811,0.000651857230085602,0.0016584695569834456
CT83 (203413),3.6051490398219386,1.2746122982183878,0.4080890008493412,3.1233684210198818,0.00178793788385563,0.0041375591311068926
SLCO1B3 (28234),4.309687292410489,1.2732953587554525,0.25680658695189174,4.958188081811088,7.115366292377874e-07,3.231536566783198e-06
C1orf210 (149466),3.9212485433072137,1.2731962732736004,0.19461927817689123,6.541984356330727,6.070785458301245e-11,5.567182196897082e-10
VWA2 (340706),0.9704623481704301,1.272942972644835,0.2811607983179037,4.527455393000912,5.969819753780053e-06,2.2847350958628004e-05
TRPV6 (55503),1.6013040374361658,1.2693303232987188,0.32759282696593567,3.8747195262328145,0.00010674757542386504,0.00031858553180268997
C6orf132 (647024),9.13004774199754,1.268754720669527,0.15512103268477379,8.179127605782528,2.859062133613974e-16,6.618246031467061e-15
BICDL2 (146439),3.815363377384209,1.268431009908273,0.2137918916735136,5.933017384238887,2.974173452046014e-09,2.0518542800023353e-08
UGT1A6 (54578),30.4412977334028,1.267306311116598,0.27841725927273187,4.551823814468235,5.318286440443684e-06,2.0634375448475074e-05
TMEM30B (161291),8.047081826835612,1.2657489247521367,0.204819299753537,6.179832302303722,6.416972841889587e-10,4.992949648546271e-09
TMPRSS13 (84000),2.0918407433079453,1.264267266217329,0.24002131100355276,5.267312560419335,1.384353915016261e-07,7.190430021850523e-07
STPG4 (285051),0.839709510688297,1.2602327696281095,0.2921986185883337,4.3129319902897905,1.611036870966108e-05,5.691704445071655e-05
EPN3 (55040),5.597210958005139,1.2580176982358315,0.21528453288443541,5.843511753401878,5.111169038473786e-09,3.378300575366908e-08
PLEKHG6 (55200),4.007194674015696,1.2576956161299992,0.18554258403712637,6.778474185087016,1.2145167165749383e-11,1.2654092214201803e-10
PROM2 (150696),12.68107092759548,1.2558308756355188,0.22007333466915738,5.706419987334884,1.1537710513088768e-08,7.160648367257139e-08
AKR1C1 (1645),64.63531162579876,1.2554426487259571,0.18097155705318657,6.9372373712681785,3.998416916014177e-12,4.557559238181307e-11
TMC5 (79838),5.4033811026333085,1.2549779698863848,0.22091978670857837,5.680695190702235,1.341483609268129e-08,8.250935472689344e-08
CYP4F11 (57834),5.484633473182543,1.2547371136002308,0.22195050170726038,5.653229454084114,1.5746087643589208e-08,9.543303560689745e-08
LGALS2 (3957),1.3422730048385552,1.2543508163321506,0.5328141073328868,2.3541997088085145,0.018562635148084334,0.03436136454607814
SLC6A20 (54716),1.2034547189568026,1.253744175933666,0.401118009581313,3.1256242451998713,0.001774281016301327,0.004110782766163157
CLDN7 (1366),67.51548872082974,1.2535494035145702,0.1821950725693806,6.880259635107385,5.97435720007361e-12,6.59060650118687e-11
PKP3 (11187),25.562349302975754,1.25319737167665,0.15200670685729722,8.24435577604574,1.660524060511483e-16,3.966136559076215e-15
AKR7A3 (22977),2.6259325419237074,1.2524714101379177,0.2767280425968511,4.526001045591792,6.0110282321698255e-06,2.2988318547288967e-05
SERPINB3 (6317),2.3097073330170104,1.247923792923665,0.4402079386096475,2.8348507227405,0.004584710295753075,0.009727237295054035
FOXQ1 (94234),6.4916025778508,1.2470692044162108,0.21502617461158835,5.79961582197539,6.646701750535278e-09,4.3012564201739785e-08
ACE2 (59272),0.603516863304569,1.2449829140185926,0.37347559782210404,3.33350537833963,0.0008575901357368265,0.002126640066030413
PAX9 (5083),2.5679424304231184,1.2434769794202132,0.15289301186507503,8.132987664063783,4.1883726592107386e-16,9.527490129840993e-15
KDF1 (126695),4.231881631789656,1.2390895192037776,0.17456585901666238,7.098120595766129,1.2646481260995644e-12,1.601278157416348e-11
ADAM28 (10863),2.7089051561566055,1.2342456961825803,0.21610277675952064,5.7113828646267235,1.1206181664245993e-08,6.968609378902321e-08
ADGRF4 (221393),2.1407286977754394,1.229717903520311,0.21020787288434997,5.850008787239214,4.915470430824483e-09,3.257144845376929e-08
FUT2 (2524),2.6612331799299485,1.2282639205734445,0.20606924509893637,5.960442665686187,2.515555543455582e-09,1.7524217951403482e-08
CGN (57530),10.33536877904705,1.2281194995290279,0.12364944077995375,9.932268935324878,3.0131974314774336e-23,2.0833352767460642e-21
MYO1A (4640),1.4035095969583704,1.2276243102338926,0.46523575769537184,2.638714436558248,0.008322104946895541,0.016756886241264698
TMPRSS4 (56649),18.587433529008145,1.2274134643010048,0.27347964069767217,4.48813469686357,7.184949760188283e-06,2.7090061712415234e-05
NPPA (4878),0.38493334417760544,1.2245757645695747,0.5558445555255178,2.2030903287553327,0.027588382710746328,0.0488985006804818
MYL4 (4635),2.1229641642602957,1.2211489989529956,0.5005037516154323,2.4398398513729407,0.014693774299508832,0.027870612207611268
AQP3 (360),34.30143449274941,1.2209590182005243,0.17255104886353886,7.075929275666783,1.4845056250396713e-12,1.8484792000888923e-11
DIO2 (1734),6.559918656635934,1.2207713474665636,0.2602983740537531,4.689892328003813,2.7334884930949963e-06,1.1221539740924355e-05
ADGRV1 (84059),3.772529313335872,1.2206648480446047,0.19300070928233565,6.324665088452738,2.537824010507401e-10,2.1133786424531784e-09
GJB5 (2709),5.489092456048942,1.2170654564493317,0.2801840144135005,4.343807618707202,1.4003415763505946e-05,4.9988642684761715e-05
SLC44A4 (80736),5.158226345197079,1.2168664675907248,0.3490292105763192,3.4864315957435976,0.0004895105542964197,0.0012769558791872846
CLDN10 (9071),1.229826532610879,1.215549646467913,0.36314794855358834,3.347257367994023,0.0008161539883165918,0.00203251997975083
TFF3 (7033),19.488276446600327,1.214097771570044,0.37006556020236997,3.280764010858282,0.00103526324448767,0.0025278639693469065
IGSF9 (57549),4.069081178262312,1.2130963486330624,0.1649861525259583,7.352716152600737,1.9421909495330428e-13,2.808871387930173e-12
CXorf49B (100132994),0.49525967797938797,1.2087609444328262,0.4831244466876131,2.5019660104561168,0.012350578150377824,0.023859621809136766
GJB3 (2707),10.28335083734643,1.207954186236781,0.22176587078403054,5.446979654561736,5.123232075443473e-08,2.864939000968106e-07
